unified_id;month;zipcode;city;host_type;bedrooms;bathrooms;guests;revenue;openness;occupancy;nightly rate;lead time;length stay
AIR23503416;2019-8;92315;Big Bear Lake;Single Owners;4;3;11;8946,089935;31;0,870967742;331,3366643;61,75;7,25
AIR23503416;2019-9;92315;Big Bear Lake;Single Owners;4;3;11;1981,759979;30;0,266666667;247,7199974;6;2
AIR23510478;2019-1;92315;Big Bear Lake;Single Owners;3;2;6;3719,559937;28;0,714285714;185,9779968;55,3;2,2
AIR23510478;2019-10;92315;Big Bear Lake;Single Owners;3;2;6;400;31;0,064516129;200;1;2
AIR23510478;2019-11;92315;Big Bear Lake;Single Owners;3;2;6;1384,919983;30;0,233333333;197,8457118;57,66666667;2,333333333
AIR23510478;2019-12;92315;Big Bear Lake;Single Owners;3;2;6;4764,709953;31;0,677419355;226,8909502;93,75;2,875
AIR23510478;2019-2;92315;Big Bear Lake;Single Owners;3;2;6;3944,499947;28;0,821428571;171,4999977;33,55555556;2,333333333
AIR23510478;2019-3;92315;Big Bear Lake;Single Owners;3;2;6;1299,859985;31;0,193548387;216,6433309;53,33333333;2
AIR23510478;2019-4;92315;Big Bear Lake;Single Owners;3;2;6;1799,779953;30;0,466666667;128,5557109;5,5;3,5
AIR23510478;2019-5;92315;Big Bear Lake;Single Owners;3;2;6;349,9699936;31;0,064516129;174,9849968;19;2
AIR23510478;2019-6;92315;Big Bear Lake;Single Owners;3;2;6;564,9499893;30;0,1;188,3166631;12;3
AIR23510478;2019-7;92315;Big Bear Lake;Single Owners;3;2;6;2224,769966;31;0,35483871;202,2518151;41;3,666666667
AIR23510478;2019-8;92315;Big Bear Lake;Single Owners;3;2;6;824,9199829;31;0,129032258;206,2299957;49;2,5
AIR23510478;2019-9;92315;Big Bear Lake;Single Owners;3;2;6;724,929985;30;0,133333333;181,2324963;14;3
AIR23543580;2019-1;92252;Joshua Tree;2-5 Units;4;3;8;6073,249939;31;0,709677419;276,0568154;47,66666667;2,777777778
AIR23543580;2019-10;92252;Joshua Tree;2-5 Units;4;3;8;7816,52005;31;0,806451613;312,660802;19,5;2,083333333
AIR23543580;2019-11;92252;Joshua Tree;2-5 Units;4;3;8;10424,3801;30;0,866666667;400,937696;30,33333333;2,25
AIR23543580;2019-12;92252;Joshua Tree;2-5 Units;4;3;8;10613,45013;31;0,903225806;379,0517905;39,07692308;2,076923077
AIR23543580;2019-2;92252;Joshua Tree;2-5 Units;4;3;8;6439,169952;28;0,892857143;257,5667981;44,18181818;2,272727273
AIR23543580;2019-3;92252;Joshua Tree;2-5 Units;4;3;8;7836,519928;31;0,967741935;261,2173309;46,73333333;1,933333333
AIR23543580;2019-4;92252;Joshua Tree;2-5 Units;4;3;8;8029,070007;30;0,866666667;308,8103849;56,6;2,7
AIR23543580;2019-5;92252;Joshua Tree;2-5 Units;4;3;8;6469,340027;31;0,548387097;380,5494133;22,625;2
AIR23543580;2019-6;92252;Joshua Tree;2-5 Units;4;3;8;5322,910004;30;0,7;253,4719049;8;4,4
AIR23543580;2019-7;92252;Joshua Tree;2-5 Units;4;3;8;3971,589966;31;0,548387097;233,6229392;9,75;2
AIR23543580;2019-8;92252;Joshua Tree;2-5 Units;4;3;8;4403,539932;31;0,64516129;220,1769966;31,625;2,625
AIR23543580;2019-9;92252;Joshua Tree;2-5 Units;4;3;8;3074,689987;30;0,366666667;279,5172716;11,33333333;1,666666667
AIR23547295;2019-1;92314;Big Bear City;Single Owners;3;2;8;2601,790024;31;0,387096774;216,8158353;97,4;2,8
AIR23547295;2019-10;92314;Big Bear City;Single Owners;3;2;8;664,9399872;31;0,096774194;221,6466624;17;3
AIR23547295;2019-11;92314;Big Bear City;Single Owners;3;2;8;1602,419998;30;0,233333333;228,9171426;31,66666667;2,333333333
AIR23547295;2019-12;92314;Big Bear City;Single Owners;3;2;8;5308,009995;31;0,741935484;230,7830432;132;3
AIR23547295;2019-2;92314;Big Bear City;Single Owners;3;2;8;2209,710007;28;0,357142857;220,9710007;50,4;2
AIR23547295;2019-3;92314;Big Bear City;Single Owners;3;2;8;2289,73999;31;0,322580645;228,973999;14,4;2
AIR23547295;2019-4;92314;Big Bear City;Single Owners;3;2;8;234,9799957;30;0,033333333;234,9799957;2;1
AIR23547295;2019-5;92314;Big Bear City;Single Owners;3;2;8;0;31;0;;;
AIR23547295;2019-6;92314;Big Bear City;Single Owners;3;2;8;0;30;0;;;
AIR23547295;2019-7;92314;Big Bear City;Single Owners;3;2;8;1134,899979;31;0,161290323;226,9799957;31;5
AIR23547295;2019-8;92314;Big Bear City;Single Owners;3;2;8;1154,899979;31;0,161290323;230,9799957;3;2
AIR23547295;2019-9;92314;Big Bear City;Single Owners;3;2;8;1369,879974;30;0,2;228,3133291;29,5;2,5
AIR23581584;2019-1;92315;Big Bear Lake;Professionals;3;1;6;0;30;0;;;
AIR23581584;2019-2;92315;Big Bear Lake;Professionals;3;1;6;0;28;0;;;
AIR23581584;2019-3;92315;Big Bear Lake;Professionals;3;1;6;0;31;0;;;
AIR23581584;2019-4;92315;Big Bear Lake;Professionals;3;1;6;0;30;0;;;
AIR23581584;2019-5;92315;Big Bear Lake;Professionals;3;1;6;0;31;0;;;
AIR23581584;2019-6;92315;Big Bear Lake;Professionals;3;1;6;0;30;0;;;
AIR23581584;2019-7;92315;Big Bear Lake;Professionals;3;1;6;0;31;0;;;
AIR23581584;2019-8;92315;Big Bear Lake;Professionals;3;1;6;0;31;0;;;
AIR23583197;2019-1;92315;Big Bear Lake;Professionals;4;4;11;0;31;0;;;
AIR23583197;2019-2;92315;Big Bear Lake;Professionals;4;4;11;0;28;0;;;
AIR23583197;2019-3;92315;Big Bear Lake;Professionals;4;4;11;0;31;0;;;
AIR23583197;2019-4;92315;Big Bear Lake;Professionals;4;4;11;0;30;0;;;
AIR23583197;2019-5;92315;Big Bear Lake;Professionals;4;4;11;0;31;0;;;
AIR23583197;2019-6;92315;Big Bear Lake;Professionals;4;4;11;0;30;0;;;
AIR23583197;2019-7;92315;Big Bear Lake;Professionals;4;4;11;0;31;0;;;
AIR23583197;2019-8;92315;Big Bear Lake;Professionals;4;4;11;0;29;0;;;
AIR23583200;2019-1;92315;Big Bear Lake;Professionals;5;3;11;0;31;0;;;
AIR23583200;2019-2;92315;Big Bear Lake;Professionals;5;3;11;0;28;0;;;
AIR23583200;2019-3;92315;Big Bear Lake;Professionals;5;3;11;0;31;0;;;
AIR23583200;2019-4;92315;Big Bear Lake;Professionals;5;3;11;0;30;0;;;
AIR23583200;2019-5;92315;Big Bear Lake;Professionals;5;3;11;0;31;0;;;
AIR23583200;2019-6;92315;Big Bear Lake;Professionals;5;3;11;0;30;0;;;
AIR23583200;2019-7;92315;Big Bear Lake;Professionals;5;3;11;0;31;0;;;
AIR23583200;2019-8;92315;Big Bear Lake;Professionals;5;3;11;0;29;0;;;
AIR23593985;2019-1;92315;Big Bear Lake;Professionals;4;2;10;12245,73993;31;0,451612903;874,6957092;3;2
AIR23593985;2019-10;92315;Big Bear Lake;Professionals;4;2;10;4422,390015;31;0,870967742;163,7922228;5,782608696;1,173913043
AIR23593985;2019-11;92315;Big Bear Lake;Professionals;4;2;10;6272;30;0,733333333;285,0909091;3;1,157894737
AIR23593985;2019-12;92315;Big Bear Lake;Professionals;4;2;10;10033;31;0,387096774;836,0833333;13,28571429;1,857142857
AIR23593985;2019-2;92315;Big Bear Lake;Professionals;4;2;10;6083,359863;28;0,285714286;760,4199829;11,5;2
AIR23593985;2019-3;92315;Big Bear Lake;Professionals;4;2;10;569,9199829;31;0,064516129;284,9599915;44;2
AIR23593985;2019-4;92315;Big Bear Lake;Professionals;4;2;10;712,8500061;30;0,166666667;142,5700012;12,33333333;1,666666667
AIR23593985;2019-5;92315;Big Bear Lake;Professionals;4;2;10;1248,630005;31;0,483870968;83,24200033;12,4;1,5
AIR23593985;2019-6;92315;Big Bear Lake;Professionals;4;2;10;2662,400043;30;0,633333333;140,1263181;6,0625;1,1875
AIR23593985;2019-7;92315;Big Bear Lake;Professionals;4;2;10;9812,270203;31;0,709677419;446,0122819;14,38461538;1,692307692
AIR23593985;2019-8;92315;Big Bear Lake;Professionals;4;2;10;1995,030034;31;0,677419355;95,00143019;9,0625;1,3125
AIR23593985;2019-9;92315;Big Bear Lake;Professionals;4;2;10;1207,230026;30;0,666666667;60,36150131;1,15;1
AIR23630559;2019-1;92314;Big Bear City;Professionals;4;4;14;11236,7301;31;0,35483871;1021,520918;22,4;2,4
AIR23630559;2019-10;92314;Big Bear City;Professionals;4;4;14;0;31;0;;;
AIR23630559;2019-11;92314;Big Bear City;Professionals;4;4;14;1709,820007;30;0,1;569,9400024;95;3
AIR23630559;2019-12;92314;Big Bear City;Professionals;4;4;14;17981,85004;31;0,612903226;946,4131598;52;2,714285714
AIR23630559;2019-2;92314;Big Bear City;Professionals;4;4;14;10151,77997;28;0,428571429;845,981664;26,8;2,4
AIR23630559;2019-3;92314;Big Bear City;Professionals;4;4;14;3467,440002;31;0,290322581;385,2711114;46;2,25
AIR23630559;2019-4;92314;Big Bear City;Professionals;4;4;14;989,8800049;30;0,066666667;494,9400024;4;1
AIR23630559;2019-5;92314;Big Bear City;Professionals;4;4;14;989,8800049;31;0,064516129;494,9400024;4;1
AIR23630559;2019-6;92314;Big Bear City;Professionals;4;4;14;1031,880005;30;0,066666667;515,9400024;4;2
AIR23630559;2019-7;92314;Big Bear City;Professionals;4;4;14;2628,700012;31;0,161290323;525,7400024;64;2,5
AIR23630559;2019-8;92314;Big Bear City;Professionals;4;4;14;2091,76001;31;0,129032258;522,9400024;22,5;2
AIR23630559;2019-9;92314;Big Bear City;Professionals;4;4;14;0;30;0;;;
AIR23659382;2019-1;92315;Big Bear Lake;Professionals;3;3;9;8095,10022;31;0,290322581;899,45558;58,75;2,25
AIR23659382;2019-10;92315;Big Bear Lake;Professionals;3;3;9;4877,579956;31;0,193548387;812,9299927;1,833333333;1
AIR23659382;2019-11;92315;Big Bear Lake;Professionals;3;3;9;0;30;0;;;
AIR23659382;2019-12;92315;Big Bear Lake;Professionals;3;3;9;0;31;0;;;
AIR23659382;2019-2;92315;Big Bear Lake;Professionals;3;3;9;0;28;0;;;
AIR23659382;2019-3;92315;Big Bear Lake;Professionals;3;3;9;2804,759949;31;0,096774194;934,9199829;2;1
AIR23659382;2019-4;92315;Big Bear Lake;Professionals;3;3;9;6544,43988;30;0,233333333;934,9199829;1,571428571;1
AIR23659382;2019-5;92315;Big Bear Lake;Professionals;3;3;9;3739,679932;31;0,129032258;934,9199829;1,5;1
AIR23659382;2019-6;92315;Big Bear Lake;Professionals;3;3;9;3739,679932;30;0,133333333;934,9199829;2;1
AIR23659382;2019-7;92315;Big Bear Lake;Professionals;3;3;9;0;31;0;;;
AIR23659382;2019-8;92315;Big Bear Lake;Professionals;3;3;9;4186,639954;31;0,161290323;837,3279907;1,8;1
AIR23659382;2019-9;92315;Big Bear Lake;Professionals;3;3;9;6503,439941;30;0,266666667;812,9299927;1,75;1
AIR23659383;2019-1;92315;Big Bear Lake;Professionals;3;2;10;7326,23999;31;0,258064516;915,7799988;17,6;1,6
AIR23659383;2019-10;92315;Big Bear Lake;Professionals;3;2;10;7316,279846;31;0,290322581;812,9199829;1,875;1,125
AIR23659383;2019-11;92315;Big Bear Lake;Professionals;3;2;10;0;30;0;;;
AIR23659383;2019-12;92315;Big Bear Lake;Professionals;3;2;10;0;31;0;;;
AIR23659383;2019-2;92315;Big Bear Lake;Professionals;3;2;10;0;28;0;;;
AIR23659383;2019-3;92315;Big Bear Lake;Professionals;3;2;10;1869,839966;31;0,064516129;934,9199829;2;1
AIR23659383;2019-4;92315;Big Bear Lake;Professionals;3;2;10;5609,519897;30;0,2;934,9199829;1,5;1
AIR23659383;2019-5;92315;Big Bear Lake;Professionals;3;2;10;4674,599915;31;0,161290323;934,9199829;1,6;1
AIR23659383;2019-6;92315;Big Bear Lake;Professionals;3;2;10;3739,679932;30;0,133333333;934,9199829;2,5;1
AIR23659383;2019-7;92315;Big Bear Lake;Professionals;3;2;10;0;31;0;;;
AIR23659383;2019-8;92315;Big Bear Lake;Professionals;3;2;10;4186,589905;31;0,161290323;837,317981;1,8;1
AIR23659383;2019-9;92315;Big Bear Lake;Professionals;3;2;10;8942,119812;30;0,366666667;812,9199829;1,727272727;1
AIR23659385;2019-1;92315;Big Bear Lake;Professionals;3;2;8;4804,500122;31;0,161290323;960,9000244;1,75;1,25
AIR23659385;2019-10;92315;Big Bear Lake;Professionals;3;2;8;5690,509949;31;0,225806452;812,9299927;1,857142857;1
AIR23659385;2019-11;92315;Big Bear Lake;Professionals;3;2;8;0;30;0;;;
AIR23659385;2019-12;92315;Big Bear Lake;Professionals;3;2;8;0;31;0;;;
AIR23659385;2019-2;92315;Big Bear Lake;Professionals;3;2;8;0;28;0;;;
AIR23659385;2019-3;92315;Big Bear Lake;Professionals;3;2;8;1869,839966;31;0,064516129;934,9199829;2;1
AIR23659385;2019-4;92315;Big Bear Lake;Professionals;3;2;8;5609,519897;30;0,2;934,9199829;1,5;1
AIR23659385;2019-5;92315;Big Bear Lake;Professionals;3;2;8;2804,759949;31;0,096774194;934,9199829;2;1
AIR23659385;2019-6;92315;Big Bear Lake;Professionals;3;2;8;2804,759949;30;0,1;934,9199829;2;1
AIR23659385;2019-7;92315;Big Bear Lake;Professionals;3;2;8;934,9199829;31;0,032258065;934,9199829;2;1
AIR23659385;2019-8;92315;Big Bear Lake;Professionals;3;2;8;4186,639954;31;0,161290323;837,3279907;1,8;1
AIR23659385;2019-9;92315;Big Bear Lake;Professionals;3;2;8;8129,299927;30;0,333333333;812,9299927;1,8;1
AIR23659396;2019-1;92315;Big Bear Lake;Professionals;3;2;8;2231,780029;2;1;1115,890015;2;1
AIR23659396;2019-10;92315;Big Bear Lake;Professionals;3;2;8;0;31;0;;;
AIR23659396;2019-11;92315;Big Bear Lake;Professionals;3;2;8;0;30;0;;;
AIR23659396;2019-12;92315;Big Bear Lake;Professionals;3;2;8;0;31;0;;;
AIR23659396;2019-3;92315;Big Bear Lake;Professionals;3;2;8;3199,380005;31;0,096774194;1066,460002;2;1
AIR23659396;2019-4;92315;Big Bear Lake;Professionals;3;2;8;5349,500122;30;0,166666667;1069,900024;1,6;1
AIR23659396;2019-5;92315;Big Bear Lake;Professionals;3;2;8;5349,500122;31;0,161290323;1069,900024;1,6;1
AIR23659396;2019-6;92315;Big Bear Lake;Professionals;3;2;8;3209,700073;30;0,1;1069,900024;2;1
AIR23659396;2019-7;92315;Big Bear Lake;Professionals;3;2;8;0;31;0;;;
AIR23659396;2019-8;92315;Big Bear Lake;Professionals;3;2;8;5719,509949;31;0,193548387;953,2516581;1,833333333;1
AIR23659396;2019-9;92315;Big Bear Lake;Professionals;3;2;8;2789,759949;30;0,1;929,9199829;1,666666667;1
AIR23659397;2019-1;92314;Big Bear City;Professionals;3;3;10;9917,979858;31;0,35483871;901,6345326;49;3,666666667
AIR23659397;2019-10;92314;Big Bear City;Professionals;3;3;10;7316,369934;31;0,290322581;812,9299927;1,571428571;1,285714286
AIR23659397;2019-11;92314;Big Bear City;Professionals;3;3;10;0;30;0;;;
AIR23659397;2019-12;92314;Big Bear City;Professionals;3;3;10;0;31;0;;;
AIR23659397;2019-2;92314;Big Bear City;Professionals;3;3;10;4414,549866;28;0,178571429;882,9099731;133;5
AIR23659397;2019-3;92314;Big Bear City;Professionals;3;3;10;3724,179932;31;0,129032258;931,0449829;1,333333333;1,333333333
AIR23659397;2019-4;92314;Big Bear City;Professionals;3;3;10;5609,519897;30;0,2;934,9199829;1,666666667;1
AIR23659397;2019-5;92314;Big Bear City;Professionals;3;3;10;4674,599915;31;0,161290323;934,9199829;1,6;1
AIR23659397;2019-6;92314;Big Bear City;Professionals;3;3;10;2804,759949;30;0,1;934,9199829;2;1
AIR23659397;2019-7;92314;Big Bear City;Professionals;3;3;10;0;31;0;;;
AIR23659397;2019-8;92314;Big Bear City;Professionals;3;3;10;4186,639954;31;0,161290323;837,3279907;1,8;1
AIR23659397;2019-9;92314;Big Bear City;Professionals;3;3;10;8942,229919;30;0,366666667;812,9299927;1,909090909;1
AIR23659398;2019-1;92315;Big Bear Lake;Professionals;3;3;6;4804,500122;31;0,161290323;960,9000244;1,6;1
AIR23659398;2019-10;92315;Big Bear Lake;Professionals;3;3;6;7316,279846;31;0,290322581;812,9199829;1,714285714;1,142857143
AIR23659398;2019-11;92315;Big Bear Lake;Professionals;3;3;6;0;30;0;;;
AIR23659398;2019-12;92315;Big Bear Lake;Professionals;3;3;6;0;31;0;;;
AIR23659398;2019-2;92315;Big Bear Lake;Professionals;3;3;6;0;28;0;;;
AIR23659398;2019-3;92315;Big Bear Lake;Professionals;3;3;6;2782,759949;31;0,096774194;927,5866496;2;1
AIR23659398;2019-4;92315;Big Bear Lake;Professionals;3;3;6;5609,519897;30;0,2;934,9199829;1,666666667;1
AIR23659398;2019-5;92315;Big Bear Lake;Professionals;3;3;6;2804,759949;31;0,096774194;934,9199829;1,666666667;1
AIR23659398;2019-6;92315;Big Bear Lake;Professionals;3;3;6;2804,759949;30;0,1;934,9199829;2;1
AIR23659398;2019-7;92315;Big Bear Lake;Professionals;3;3;6;0;31;0;;;
AIR23659398;2019-8;92315;Big Bear Lake;Professionals;3;3;6;4999,509888;31;0,193548387;833,2516479;1,833333333;1
AIR23659398;2019-9;92315;Big Bear Lake;Professionals;3;3;6;9755,039795;30;0,4;812,9199829;1,636363636;1,181818182
AIR23662294;2019-1;92315;Big Bear Lake;Professionals;3;3;8;9984,929993;31;0,483870968;665,6619995;51,2;3
AIR23662294;2019-10;92315;Big Bear Lake;Professionals;3;3;8;9051,070038;31;1;291,9700012;;
AIR23662294;2019-11;92315;Big Bear Lake;Professionals;3;3;8;10106,63005;30;1;336,8876684;;
AIR23662294;2019-12;92315;Big Bear Lake;Professionals;3;3;8;19787,74023;31;1;638,3142011;;
AIR23662294;2019-2;92315;Big Bear Lake;Professionals;3;3;8;7308,170044;28;0,5;522,012146;47;2,8
AIR23662294;2019-3;92315;Big Bear Lake;Professionals;3;3;8;1835,780029;31;0,129032258;458,9450073;13,5;2
AIR23662294;2019-4;92315;Big Bear Lake;Professionals;3;3;8;6227,209976;30;0,766666667;270,7482598;27,8;6,4
AIR23662294;2019-5;92315;Big Bear Lake;Professionals;3;3;8;7179,430023;31;1;231,5945169;49,5;15,75
AIR23662294;2019-6;92315;Big Bear Lake;Professionals;3;3;8;7469,740051;30;1;248,991335;;
AIR23662294;2019-7;92315;Big Bear Lake;Professionals;3;3;8;8608,280106;31;1;277,686455;125,75;9,5
AIR23662294;2019-8;92315;Big Bear Lake;Professionals;3;3;8;7294,710052;31;1;235,3132275;160,5;111,5
AIR23662294;2019-9;92315;Big Bear Lake;Professionals;3;3;8;8517,120026;30;1;283,9040009;;
AIR23668704;2019-1;92284;Yucca Valley;Single Owners;3;3;9;9703,949951;31;0,677419355;462,0928548;32,375;2,875
AIR23668704;2019-10;92284;Yucca Valley;Single Owners;3;3;9;9428,26004;31;0,741935484;409,9243496;32,73333333;1,666666667
AIR23668704;2019-11;92284;Yucca Valley;Single Owners;3;3;9;11775,56009;30;1;392,5186696;20,88235294;1,705882353
AIR23668704;2019-12;92284;Yucca Valley;Single Owners;3;3;9;12794,84003;31;1;412,7367751;16,375;1,875
AIR23668704;2019-2;92284;Yucca Valley;Single Owners;3;3;9;8664,040009;28;0,821428571;376,6973917;28,92307692;1,769230769
AIR23668704;2019-3;92284;Yucca Valley;Single Owners;3;3;9;10782,76993;31;0,903225806;385,098926;62,08333333;2,583333333
AIR23668704;2019-4;92284;Yucca Valley;Single Owners;3;3;9;10376,89993;30;0,866666667;399,1115359;58;2,875
AIR23668704;2019-5;92284;Yucca Valley;Single Owners;3;3;9;10203,96997;31;0,774193548;425,1654154;49,4;2,4
AIR23668704;2019-6;92284;Yucca Valley;Single Owners;3;3;9;7306,28006;30;0,566666667;429,78118;38,7;2
AIR23668704;2019-7;92284;Yucca Valley;Single Owners;3;3;9;9163,130005;31;0,806451613;366,5252002;20,63636364;2,090909091
AIR23668704;2019-8;92284;Yucca Valley;Single Owners;3;3;9;10200,00995;31;0,903225806;364,2860696;31,75;2,333333333
AIR23668704;2019-9;92284;Yucca Valley;Single Owners;3;3;9;6765,360016;30;0,5;451,0240011;65,375;1,75
AIR23702546;2019-1;92315;Big Bear Lake;Professionals;3;2;9;5942,379913;31;0,548387097;349,5517596;11,7;1,7
AIR23702546;2019-10;92315;Big Bear Lake;Professionals;3;2;9;3692,619949;31;0,612903226;194,3484184;3,666666667;2,166666667
AIR23702546;2019-11;92315;Big Bear Lake;Professionals;3;2;9;2165;30;0,233333333;309,2857143;13,66666667;2,333333333
AIR23702546;2019-12;92315;Big Bear Lake;Professionals;3;2;9;6593;29;0,379310345;599,3636364;21,66666667;4
AIR23702546;2019-2;92315;Big Bear Lake;Professionals;3;2;9;5800,359955;28;0,678571429;305,2821029;10,35714286;1,357142857
AIR23702546;2019-3;92315;Big Bear Lake;Professionals;3;2;9;6246,389954;31;0,741935484;271,5821719;4,875;1,4375
AIR23702546;2019-4;92315;Big Bear Lake;Professionals;3;2;9;6689,279938;30;1;222,9759979;3,5;15
AIR23702546;2019-5;92315;Big Bear Lake;Professionals;3;2;9;7543,609955;31;0,935483871;260,1244812;6,714285714;4,142857143
AIR23702546;2019-6;92315;Big Bear Lake;Professionals;3;2;9;5156,399979;30;0,766666667;224,1913034;1,222222222;3,555555556
AIR23702546;2019-7;92315;Big Bear Lake;Professionals;3;2;9;6909,909943;31;1;222,9003207;13;23
AIR23702546;2019-8;92315;Big Bear Lake;Professionals;3;2;9;3954,559982;31;0,548387097;232,6211754;3,75;1,333333333
AIR23702546;2019-9;92315;Big Bear Lake;Professionals;3;2;9;4696,449982;30;0,7;223,6404753;2;5,4
AIR23708423;2019-1;92315;Big Bear Lake;Professionals;4;2;9;10243,71002;31;0,548387097;602,5711778;49,375;2,5
AIR23708423;2019-10;92315;Big Bear Lake;Professionals;4;2;9;4364,519989;31;0,35483871;396,7745445;63,8;2,2
AIR23708423;2019-11;92315;Big Bear Lake;Professionals;4;2;9;5069,680023;30;0,433333333;389,9753864;67,8;2,6
AIR23708423;2019-12;92315;Big Bear Lake;Professionals;4;2;9;15735,4201;31;0,774193548;655,6425044;76;2,777777778
AIR23708423;2019-2;92315;Big Bear Lake;Professionals;4;2;9;9346,790039;28;0,607142857;549,8111788;53;2,428571429
AIR23708423;2019-3;92315;Big Bear Lake;Professionals;4;2;9;4941,409973;31;0,35483871;449,2190885;14,66666667;1,833333333
AIR23708423;2019-4;92315;Big Bear Lake;Professionals;4;2;9;4190,499939;30;0,366666667;380,9545399;31,25;2,75
AIR23708423;2019-5;92315;Big Bear Lake;Professionals;4;2;9;5366,230011;31;0,451612903;383,3021436;79,42857143;2,285714286
AIR23708423;2019-6;92315;Big Bear Lake;Professionals;4;2;9;6819,21994;30;0,533333333;426,2012463;56,6;3,2
AIR23708423;2019-7;92315;Big Bear Lake;Professionals;4;2;9;10290,74988;31;0,741935484;447,4239077;102,1666667;3,5
AIR23708423;2019-8;92315;Big Bear Lake;Professionals;4;2;9;6286,269989;31;0,451612903;449,0192849;59,83333333;2,5
AIR23708423;2019-9;92315;Big Bear Lake;Professionals;4;2;9;2855,689972;30;0,233333333;407,9557103;55;2
AIR23715521;2019-1;92315;Big Bear Lake;Professionals;4;3;10;0;31;0;;;
AIR23715521;2019-10;92315;Big Bear Lake;Professionals;4;3;10;1839,819962;31;0,322580645;183,9819962;10,66666667;1,666666667
AIR23715521;2019-11;92315;Big Bear Lake;Professionals;4;3;10;4434,979996;30;0,5;295,665333;16,66666667;2,5
AIR23715521;2019-12;92315;Big Bear Lake;Professionals;4;3;10;10027,7;31;0,741935484;435,9869564;82,375;3
AIR23715521;2019-2;92315;Big Bear Lake;Professionals;4;3;10;4067,550018;28;0,428571429;338,9625015;58,71428571;1,714285714
AIR23715521;2019-3;92315;Big Bear Lake;Professionals;4;3;10;3875,539963;31;0,451612903;276,8242831;33,83333333;1,166666667
AIR23715521;2019-4;92315;Big Bear Lake;Professionals;4;3;10;2752,699936;30;0,5;183,5133291;2,230769231;1,153846154
AIR23715521;2019-5;92315;Big Bear Lake;Professionals;4;3;10;3601,599968;31;0,548387097;211,8588216;7,133333333;1,2
AIR23715521;2019-6;92315;Big Bear Lake;Professionals;4;3;10;2896,639999;30;0,433333333;222,8184615;4,7;1,2
AIR23715521;2019-7;92315;Big Bear Lake;Professionals;4;3;10;4286,489975;31;0,709677419;194,8404534;15,58333333;2,083333333
AIR23715521;2019-8;92315;Big Bear Lake;Professionals;4;3;10;4157,509933;31;0,709677419;188,9777242;6,272727273;1,818181818
AIR23715521;2019-9;92315;Big Bear Lake;Professionals;4;3;10;3233,629959;30;0,533333333;202,1018724;11,4;1,5
AIR23753377;2019-1;92315;Big Bear Lake;Single Owners;4;2;10;4149,499939;29;0,75862069;188,6136336;69;2,454545455
AIR23753377;2019-10;92315;Big Bear Lake;Single Owners;4;2;10;924,9599915;31;0,225806452;132,1371416;13,33333333;2,333333333
AIR23753377;2019-11;92315;Big Bear Lake;Single Owners;4;2;10;1224,889977;30;0,233333333;174,9842824;49,5;1,75
AIR23753377;2019-12;92315;Big Bear Lake;Single Owners;4;2;10;5075;31;0,483870968;338,3333333;26,875;1,875
AIR23753377;2019-2;92315;Big Bear Lake;Single Owners;4;2;10;4199,499954;28;0,75;199,9761883;36,71428571;2,428571429
AIR23753377;2019-3;92315;Big Bear Lake;Single Owners;4;2;10;2951,699982;31;0,419354839;227,0538447;23,83333333;2,166666667
AIR23753377;2019-4;92315;Big Bear Lake;Single Owners;4;2;10;0;30;0;;;
AIR23753377;2019-5;92315;Big Bear Lake;Single Owners;4;2;10;2349,779953;31;0,483870968;156,6519969;4,214285714;1,071428571
AIR23753377;2019-6;92315;Big Bear Lake;Single Owners;4;2;10;2249,789955;30;0,633333333;118,4099976;2,777777778;1,055555556
AIR23753377;2019-7;92315;Big Bear Lake;Single Owners;4;2;10;2539,739944;31;0,741935484;110,4234758;20,30769231;1,769230769
AIR23753377;2019-8;92315;Big Bear Lake;Single Owners;4;2;10;1878,779953;31;0,419354839;144,5215348;15,16666667;2,333333333
AIR23753377;2019-9;92315;Big Bear Lake;Single Owners;4;2;10;4049,599915;30;1;134,9866638;4;29
AIR23764230;2019-1;92315;Big Bear Lake;Professionals;4;4;12;17759,14008;31;0,64516129;887,9570038;45,8;2,3
AIR23764230;2019-10;92315;Big Bear Lake;Professionals;4;4;12;4607,559906;31;0,258064516;575,9449883;18,66666667;2,666666667
AIR23764230;2019-11;92315;Big Bear Lake;Professionals;4;4;12;8408,30011;30;0,366666667;764,3909191;109,75;3
AIR23764230;2019-12;92315;Big Bear Lake;Professionals;4;4;12;19126,91003;31;0,483870968;1275,127336;69,8;3,4
AIR23764230;2019-2;92315;Big Bear Lake;Professionals;4;4;12;18368,06995;28;0,75;874,6699974;68;2,444444444
AIR23764230;2019-3;92315;Big Bear Lake;Professionals;4;4;12;10121,93011;31;0,419354839;778,6100088;37,4;2,4
AIR23764230;2019-4;92315;Big Bear Lake;Professionals;4;4;12;2155,680038;30;0,233333333;307,9542912;14;2,333333333
AIR23764230;2019-5;92315;Big Bear Lake;Professionals;4;4;12;7244,200012;31;0,387096774;603,6833344;67,25;3,25
AIR23764230;2019-6;92315;Big Bear Lake;Professionals;4;4;12;4942,529907;30;0,2;823,7549845;48,5;2,5
AIR23764230;2019-7;92315;Big Bear Lake;Professionals;4;4;12;12395,72992;31;0,483870968;826,3819946;61,2;3
AIR23764230;2019-8;92315;Big Bear Lake;Professionals;4;4;12;2569,759949;31;0,096774194;856,5866496;6;2
